"GeneStart","GeneEnd","GeneLocation","Strand","Protein_ID","GeneID","Protein_ID.1","Protein.product","Locus","Length","pi.site","pis.site","pin.site","TajimaD","FuLiF","FuLiD","pi_site","FayWuH","neutindex","alpha","dos","MK_p","Dn","Ds","Pn","Ps","biofilm","Comella","Berka","Kobayashi","Molle","aa","a","PSORTB","Extracellular","PANNZER_OG","PANNZER_NEW","PANNZER_ALL","PANNZER_EX","CAZY","ANTISMASH","antianti","ka","ks","kaks","nonsyn_sites","syn_sites","PI_SITE","PIS_SITE","PIN_SITE","PERCENTwREADS","map_read_len_percent","QS","as","ad","af","ag","ah","sel1[, 50]/sel1[, 49]"
3500399,3501607,"3500399 - 3501607","+","WP_003228290.1","B4U62_RS18410","WP_003228290.1"," phosphoserine phosphatase RsbP","rsbP",1208,10.31827957,6.249462366,4.068817204,-1.079707866,-1.7018788,-1.734782903,0.008541622,NA,NA,NA,NA,1,0,0,26,39,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,1,0,0,0,0,0.029697579,0.16320436,0.181965598,775.6382,432.3618,0.008541622,0.014454243,0.005245767,100,0.986878523,0,0,0,0,0,0,0.36292229209098
3501667,3502953,"3501667 - 3502953","-","WP_003243128.1","B4U62_RS18415","WP_003243128.1"," arabinogalactan endo-beta-1,4-galactanase","ganB",1286,13.83655914,10.81290323,3.023655914,-0.87416044,-2.026936115,-2.268687817,0.010759377,NA,1.185483871,-0.185483871,-0.030789826,1,2,7,21,62,0,0,0,0,0,0,0,"Unknown",0,0,1,0,0,1,0,0,0.024194175,0.246867836,0.098004567,814.7749,471.2251,0.010759377,0.022946365,0.003711032,100,0.993598397,0,0,0,0,0,0,0.161726356222434
3503036,3505096,"3503036 - 3505096","-","WP_010886616.1","B4U62_RS18420","WP_010886616.1"," beta-galactosidase GanA","ganA",2060,26.36989247,18.98494624,7.384946237,-1.594660339,-2.942529579,-3.101648922,0.012800919,NA,0.965517241,0.034482759,0.005555556,1,4,16,35,145,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,1,0,0,0.027094955,0.383940452,0.070570722,1242.123,817.877,0.012800919,0.023212471,0.005945423,100,0.993045135,0,0,0,0,0,0,0.256130551547054
3505118,3505966,"3505118 - 3505966","-","WP_003228283.1","B4U62_RS18425","WP_003228283.1"," arabinogalactan oligomer ABC transporter permease GanQ","ganQ",848,12.0344086,10.7827957,1.251612903,-0.583814791,-1.938119342,-2.299111315,0.01419152,NA,0.528301887,0.471698113,0.083333333,0.606568965,2,8,7,53,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.014811907,0.344427459,0.043004433,511.7418,336.2582,0.01419152,0.032067012,0.00244579,100,0.989739513,0,0,0,0,0,0,0.0762712160397108
3505973,3507226,"3505973 - 3507226","-","WP_003243623.1","B4U62_RS18430","WP_003243623.1"," arabinogalactan oligomer ABC transporter permease GanP","ganP",1253,12.89032258,10.7311828,2.159139785,-1.463628146,-2.620859827,-2.743243533,0.010287568,NA,0.611111111,0.388888889,0.084848485,0.484440226,4,11,18,81,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.022962132,0.366112511,0.062718784,758.1335,494.8665,0.010287568,0.021685006,0.002847968,100,0.992147203,0,0,0,0,0,0,0.131333512197322
3507269,3508531,"3507269 - 3508531","-","WP_003228280.1","B4U62_RS18435","WP_003228280.1"," arabinogalactan oligomer ABC transporter substrate-binding protein GanS","ganS",1262,13.97849462,10.20645161,3.772043011,-1.267871786,-1.808475713,-1.778324921,0.011076462,NA,0.945454545,0.054545455,0.011111111,1,5,13,28,77,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.036364262,0.336711928,0.10799814,772.7546,489.2454,0.011076462,0.02086162,0.004881295,100,0.993884726,0,0,0,0,0,0,0.233984465252459
3508675,3509664,"3508675 - 3509664","-","WP_003244199.1","B4U62_RS18440","WP_003244199.1"," galactan degradation operon transcriptional regulator GanR","ganR",989,8.950537634,7.995698925,0.95483871,-2.131532261,-3.174049478,-3.121901768,0.009050089,NA,3.169014085,-2.169014085,-0.111918605,0.455900801,1,15,15,71,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.022518069,0.406698033,0.055368031,605.486,383.514,0.009050089,0.020848519,0.001576979,100,0.998278274,0,0,0,0,0,0,0.0756398572004083
3509847,3510566,"3509847 - 3510566","-","WP_003228277.1","B4U62_RS18445","WP_003235261.1"," L-lactate utilization/bacilysin biosynthesis transcriptional regulator LutR","lutR",719,7.548387097,6.004301075,1.544086022,-2.09029695,-3.991534045,-4.214748019,0.010498452,NA,1.418181818,-0.418181818,-0.048319328,1,1,6,13,55,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.026501542,0.422951145,0.062658636,432.0608,286.9392,0.010498452,0.020925343,0.00357377,100,0.991656629,0,0,0,0,0,0,0.170786686746306
3510794,3512482,"3510794 - 3512482","+","WP_003228275.1","B4U62_RS18450","WP_003228275.1"," L-lactate permease LutP","lutP",1688,23.72043011,18.88172043,4.838709677,-0.643427669,-1.629679467,-1.871087492,0.014052388,NA,1.2825,-0.2825,-0.038685382,0.786046601,4,19,27,100,0,1,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.026040484,0.310295435,0.083921583,1102.266,585.734,0.014052388,0.032235999,0.004389784,100,0.983966294,1,0,0,0,0,0,0.136176452915264
3512515,3513822,"3512515 - 3513822","-","WP_003242595.1","B4U62_RS18455","WP_003242595.1"," RNA polymerase factor sigma-54","rpoN",1307,17.64731183,12.33978495,5.307526882,-0.718090572,-2.077493698,-2.418270036,0.013502151,NA,NA,NA,-0.217821782,0.206277075,0,10,22,79,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.024151235,0.299827705,0.08055038,778.8545,528.1455,0.013502151,0.023364366,0.006814529,100,0.98914889,0,0,0,0,0,0,0.291663338949578
3513901,3514116,"3513901 - 3514116","+","WP_003219905.1","B4U62_RS18460","WP_003219905.1"," protein YvfG","yvfG",215,1.522580645,1.458064516,0.064516129,-1.597890503,-3.095181053,-3.266658534,0.00708177,NA,NA,NA,-0.083333333,1,0,1,1,11,0,0,0,0,0,0,0,"Unknown",0,0,0,0,0,0,0,0,0.005390136,0.297926095,0.018092191,141.5,73.5,0.00708177,0.019837612,0.000455944,96.77419355,0.998968919,0,0,0,0,0,0,0.0229838147857716
3514132,3515097,"3514132 - 3515097","-","WP_003228270.1","B4U62_RS18465","WP_003228270.1"," polysaccharide pyruvyl transferase family protein","epsO",965,15.51827957,11.07096774,4.447311828,-0.850006753,-1.919063008,-2.140688794,0.016081119,NA,0.964285714,0.035714286,0.008032129,1,3,6,27,56,1,1,0,0,0,0,0,"Unknown",0,0,0,1,0,0,0,0,0.04185257,0.284489768,0.147114498,592.5762,372.4238,0.016081119,0.0297268,0.007505046,100,0.996637706,1,0,0,0,0,0,0.252467335872008
3515079,3516242,"3515079 - 3516242","-","WP_009968194.1","B4U62_RS18470","WP_009968194.1"," aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme","epsN",1163,15.73333333,9.952688172,5.780645161,-0.771575971,-1.571806511,-1.725508627,0.013528232,NA,0.939393939,0.060606061,0.013745704,1,5,10,31,66,1,1,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.042661909,0.303635496,0.140503695,720.1114,442.8886,0.013528232,0.022472216,0.008027432,100,0.984686406,1,0,0,0,0,0,0.357215861577692
3516250,3516897,"3516250 - 3516897","-","WP_003228268.1","B4U62_RS18475","WP_003228268.1"," acetyltransferase","epsM",647,13.01505376,7.840860215,5.174193548,-0.654187761,-1.32321588,-1.458616231,0.020116003,NA,0.722222222,0.277777778,0.078247261,0.72179319,4,5,26,45,1,1,0,0,0,0,0,"Unknown",0,0,0,0,0,0,0,0,0.069877287,0.327060963,0.213652177,405.809,241.191,0.020116003,0.032508925,0.012750317,100,0.994053813,1,0,0,0,0,0,0.392209739325431
3516897,3517502,"3516897 - 3517502","-","WP_003243002.1","B4U62_RS18480","WP_003243002.1"," sugar transferase","epsL",605,7.204301075,5.617204301,1.587096774,-1.156080708,-2.204505936,-2.35040793,0.011907936,NA,0.972222222,0.027777778,0.003875969,1,1,5,7,36,1,1,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,1,0,0,0,0,0.016445475,0.303175595,0.05424406,369.4077,235.5923,0.011907936,0.023842903,0.004296328,100,0.997351558,1,0,0,0,0,0,0.18019315852604
3517502,3519016,"3517502 - 3519016","-","WP_010886617.1","B4U62_RS18485","WP_010886617.1"," MATE family efflux transporter",NA,1514,24.21505376,18.30107527,5.913978495,-0.231224951,-1.107608481,-1.39957716,0.015994091,NA,0.549828179,0.450171821,0.126937984,0.364611544,6,10,32,97,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.034225934,0.312194068,0.109630314,924.5213,589.4787,0.015994091,0.031046203,0.006396801,100,0.984487229,0,0,0,0,0,0,0.206041331366673
3519016,3520047,"3519016 - 3520047","-","WP_003228264.1","B4U62_RS18490","WP_003228264.1"," glycosyltransferase",NA,1031,20.58494624,11.58709677,8.997849462,-0.248070955,-0.768147738,-0.943433205,0.019966,NA,0.607344633,0.392655367,0.123885918,0.527691526,6,5,43,59,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,1,0,0,0.067721977,0.269708073,0.251093622,642.5301,388.4699,0.019966,0.029827528,0.014003779,100,0.996976781,0,0,0,0,0,0,0.469491772834812
3520047,3521120,"3520047 - 3521120","-","WP_003228262.1","B4U62_RS18495","WP_003228262.1"," polysaccharide pyruvyl transferase family protein","epsI",1073,15.04516129,9.002150538,6.043010753,-1.688815699,-2.991424569,-3.114113465,0.014021586,NA,NA,NA,-0.320754717,0.032139561,0,11,34,72,1,1,0,0,0,0,0,"Cytoplasmic",0,0,0,1,0,0,0,0,0.044047426,0.391055942,0.112637147,667.4467,405.5533,0.014021586,0.022197207,0.009053923,100,0.992272442,1,0,0,0,0,0,0.407885685798218
3521128,3522159,"3521128 - 3522159","-","WP_003243644.1","B4U62_RS18500","WP_003243644.1"," glycosyltransferase","epsH",1031,14.48602151,10.93763441,3.548387097,-1.645240993,-3.082134182,-3.255861561,0.014050457,NA,1.405405405,-0.405405405,-0.06,0.778490667,4,16,26,74,1,1,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,1,0,1,0,0,0.04141245,0.48875095,0.084731191,637.2533,393.7467,0.014050457,0.027778352,0.005568252,100,0.992675706,1,0,0,0,0,0,0.200452928237067
3522187,3523287,"3522187 - 3523287","-","WP_003228259.1","B4U62_RS18505","WP_003228259.1"," biofilm exopolysaccharide biosynthesis protein EpsG","epsG",1100,14.84731183,13.22580645,1.621505376,-1.400227948,-2.949347837,-3.208719695,0.013497556,NA,1.789473684,-0.789473684,-0.071684588,1,1,8,17,76,1,1,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,1,0,0,0,0,0.022033654,0.378273018,0.05824802,676.1977,423.8023,0.013497556,0.031207491,0.002397975,100,0.997983868,1,0,0,0,0,0,0.0768397241546909
3523287,3524438,"3523287 - 3524438","-","WP_003228257.1","B4U62_RS18510","WP_003228257.1"," glycosyltransferase family 1 protein","epsF",1151,17.5655914,13.42365591,4.141935484,-1.401548671,-2.161871321,-2.173613731,0.015261157,NA,NA,NA,-0.247787611,1,0,3,28,85,1,1,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,1,0,1,0,0,0.034941298,0.332220664,0.10517497,714.9731,436.0269,0.015261157,0.030786302,0.005793135,100,0.996397155,1,0,0,0,0,0,0.188172486581857
3524434,3525267,"3524434 - 3525267","-","WP_003244557.1","B4U62_RS18515","WP_003244557.1"," glycosyltransferase EpsE","epsE",833,7.896774194,6.756989247,1.139784946,-1.838258101,-2.896416473,-2.908847204,0.009479921,NA,0.169811321,0.830188679,0.35483871,0.126373626,2,2,9,53,1,1,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,1,0,0,0.01746236,0.288892398,0.060445896,512.5826,320.4174,0.009479921,0.021088085,0.002223612,100,1,1,0,0,0,0,0,0.105443998352624
3525267,3526409,"3525267 - 3526409","-","WP_003242735.1","B4U62_RS18520","WP_003242735.1"," glycosyltransferase family 4 protein","epsD",1142,12.36129032,8.206451613,4.15483871,-1.068384161,-1.190704232,-1.071073439,0.010824247,NA,NA,NA,-0.392857143,0.285485164,0,3,33,51,1,1,0,0,0,0,0,"Cytoplasmic",0,0,0,1,0,1,0,0,0.041759858,0.168064714,0.248474868,721.6981,420.3019,0.010824247,0.019525136,0.005757032,100,0.987445816,1,0,0,0,0,0,0.29485233803237
3526424,3528241,"3526424 - 3528241","-","WP_019712407.1","B4U62_RS18525","WP_017695200.1"," polysaccharide biosynthesis protein","epsC",1817,22.05591398,18.23655914,3.819354839,-1.814229072,-3.048549412,-3.125152734,0.012138643,NA,2.447552448,-1.447552448,-0.082142857,0.699155124,1,14,25,143,1,1,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,1,0,0,0,0,0.018392877,0.40163738,0.045794735,1139.767,677.233,0.012138643,0.026928043,0.003350996,100,0.994189648,1,0,0,0,0,0,0.124442611741225
3528479,3529159,"3528479 - 3529159","-","WP_003228249.1","B4U62_RS18530","WP_003228249.1"," protein tyrosine kinase EpsB","epsB",680,4.124731183,3.866666667,0.258064516,-1.922037426,-3.54268573,-3.705578378,0.006065781,NA,0.344827586,0.655172414,0.164502165,0.278622752,2,5,4,29,1,1,0,0,0,0,0,"CytoplasmicMembrane",0,1,1,1,1,0,0,0,0.011245717,0.187078267,0.060112363,406,274,0.006065781,0.014111922,0.000635627,100,0.988209771,1,0,0,0,0,0,0.0450418447607633
3529168,3529869,"3529168 - 3529869","-","WP_003228247.1","B4U62_RS18535","WP_003228247.1"," hypothetical protein","epsA",701,6.279569892,5.410752688,0.868817204,-1.240802124,-2.272349826,-2.394877969,0.008958017,NA,0.465517241,0.534482759,0.163157895,0.589070412,2,3,9,29,1,1,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,1,0,0,0,0,0.020220485,0.204883621,0.098692543,429.6942,271.3058,0.008958017,0.019943373,0.002021943,100,0.978265845,1,0,0,0,0,0,0.101384204166467
3530115,3530570,"3530115 - 3530570","+","WP_003242589.1","B4U62_RS18540","WP_003242589.1"," transcriptional regulator SlrR","slrR",455,5.922580645,4.701075269,1.221505376,-1.247229074,-2.441358078,-2.611277754,0.013016661,NA,NA,NA,-0.216216216,1,0,3,8,29,0,1,0,0,0,0,0,"Cytoplasmic",0,0,0,1,0,0,0,0,0.018848836,0.336810865,0.055962672,292.6273,162.3727,0.013016661,0.028952375,0.00417427,96.77419355,0.990442055,1,0,0,0,0,0,0.144177118457467
3530649,3532115,"3530649 - 3532115","+","WP_003243926.1","B4U62_RS18545","WP_003243926.1"," para-nitrobenzyl esterase","pnbA",1466,31.47956989,22.02580645,9.453763441,-0.314011864,-0.809836983,-0.966092478,0.021473104,NA,0.326388889,0.673611111,0.271328671,0.095580578,6,4,47,96,0,1,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.048786988,0.3131734,0.155782667,950.2547,515.7453,0.021473104,0.042706752,0.009948663,100,0.969234148,1,0,0,0,0,0,0.232952929784967
3532121,3532309,"3532121 - 3532309","+","WP_003228241.1","B4U62_RS18550","WP_003228241.1"," hypothetical protein",NA,188,2.529032258,1.2,1.329032258,-2.041396975,-3.617240866,-3.737727742,0.013452299,NA,0,1,0.56,0.222222222,3,0,11,14,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.118588091,0.388428066,0.30530258,124.0802,63.9198,0.013452299,0.018773526,0.010711074,100,0.997143816,0,0,0,0,0,0,0.570541410281691
3532342,3532824,"3532342 - 3532824","-","WP_003243190.1","B4U62_RS18555","WP_003243190.1"," phenolic acid decarboxylase","padC",482,4.335483871,3.372043011,0.96344086,-1.655818604,-3.150037748,-3.326895279,0.00899478,NA,NA,NA,-0.15625,1,0,4,5,27,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.01560189,0.367156153,0.042493881,309.5455,172.4545,0.00899478,0.019553233,0.003112437,100,0.99867251,0,0,0,0,0,0,0.159177615282342
3532850,3533302,"3532850 - 3533302","-",NA,"B4U62_RS18560","WP_003235306.1"," DUF3237 domain-containing protein",NA,452,8.692473118,3.582795699,5.109677419,-0.224001516,-0.959658495,-1.197140878,0.019231135,NA,0,1,0.5,0.113524456,4,0,18,18,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.071038639,0.183720202,0.386667544,274.7788,177.2212,0.019231135,0.020216519,0.018595603,100,0.998585171,0,0,0,0,0,0,0.919822200844765
3533436,3534116,"3533436 - 3534116","-","WP_003244427.1","B4U62_RS18570","WP_003244427.1"," broad specificity amino-acid racemase RacX","racX",680,8.309677419,4.004301075,4.305376344,-0.461504939,-1.133344547,-1.303901511,0.012220114,NA,1.852631579,-0.852631579,-0.151969981,0.52558847,5,8,22,19,0,0,0,0,0,0,0,"Unknown",0,0,0,0,0,0,0,0,0.052714733,0.203267762,0.259336414,411.2829,268.7171,0.012220114,0.014901549,0.010468163,100,0.991982645,0,0,0,0,0,0,0.702488244678456
3534135,3535487,"3534135 - 3535487","-","WP_003243737.1","B4U62_RS18575","WP_003243737.1"," serine hydrolase","pbpE",1352,18.16774194,10.17204301,7.995698925,-0.552895403,-0.03968893,0.172267213,0.013437679,NA,1.098901099,-0.098901099,-0.023017903,1,7,10,40,52,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,1,0,0,0,0,0.049506048,0.184064509,0.268960314,824.7351,527.2649,0.013437679,0.019292092,0.009694869,100,0.940598532,0,0,0,0,0,0,0.502530726061228
3536026,3537444,"3536026 - 3537444","+","WP_001022105.1","B4U62_RS18580","WP_001022105.1"," levansucrase","sacB",1418,14.09032258,13.01075269,1.079569892,-1.522312266,-2.997854918,-3.208719695,0.009936758,NA,1.4,-0.4,-0.037825059,1,1,8,14,80,0,0,0,1,0,0,0,"Extracellular",1,0,1,0,0,1,0,0,0.015036857,0.29221571,0.05145807,931.9772,486.0228,0.009936758,0.02676984,0.001158365,100,0.993398665,1,0,0,0,0,0,0.0432712709526841
3537521,3539068,"3537521 - 3539068","+","WP_003243729.1","B4U62_RS18585","WP_003243729.1"," 2,6-beta-fructan 6-levanbiohydrolase","levB",1547,16.0344086,11.62580645,4.408602151,-2.150724527,-3.687079552,-3.788480046,0.010364841,NA,4.121212121,-3.121212121,-0.228888889,0.273209965,1,8,51,99,0,0,0,0,0,0,0,"Cellwall",0,0,0,0,0,1,0,0,0.046663544,0.338959319,0.137667094,1033.022,513.978,0.010364841,0.022619269,0.004267675,100,0.996256316,0,0,0,0,0,0,0.188674311269741
3539179,3540738,"3539179 - 3540738","+","WP_003228228.1","B4U62_RS18590","WP_003228228.1"," aspartate/proton symporter AspP","aspP",1559,14.14193548,12.8,1.341935484,-2.187751789,-4.022787193,-4.210555906,0.009071158,NA,0.504424779,0.495575221,0.106060606,0.343340275,2,6,19,113,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.017171435,0.354069708,0.048497329,1025.127,533.873,0.009071158,0.02397574,0.001309043,100,0.992487565,0,0,0,0,0,0,0.0545986484671589
3540836,3541417,"3540836 - 3541417","+","WP_003244443.1","B4U62_RS18595","WP_019259543.1"," TetR family transcriptional regulator",NA,581,7.840860215,7.109677419,0.731182796,-0.472623448,-1.409491018,-1.657444208,0.013495456,NA,NA,NA,-0.2,1,0,2,9,36,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.018640487,0.321313401,0.058013412,382,199,0.013495456,0.035727022,0.001914091,100,0.989853877,0,0,0,0,0,0,0.0535754421401258
3541502,3541834,"3541502 - 3541834","+","WP_003242480.1","B4U62_RS18600","WP_003242480.1"," membrane protein",NA,332,2.202150538,1.389247312,0.812903226,-1.231779247,-2.175429637,-2.26156231,0.006632984,NA,NA,NA,NA,1,0,0,3,11,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.011875108,0.17624017,0.067380257,215,117,0.006632984,0.011873909,0.003780945,100,0.988575271,0,0,0,0,0,0,0.318424623264335
3541837,3542154,"3541837 - 3542154","+","WP_003228222.1","B4U62_RS18605","WP_003228222.1"," QacE family quaternary ammonium compound efflux SMR transporter","psmB",317,3.260215054,3.006451613,0.253763441,-1.207645619,-0.859175528,-0.576537957,0.01028459,NA,NA,NA,NA,1,0,0,4,17,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.018365546,0.243299568,0.075485319,210.5,106.5,0.01028459,0.028229593,0.001205527,100,0.975881819,0,0,0,0,0,0,0.0427043705518532
3542196,3542705,"3542196 - 3542705","-","WP_003243249.1","B4U62_RS18610","WP_003243249.1"," DUF3231 family protein","yvdQ",509,4.137634409,3.638709677,0.498924731,-0.279530208,-0.421775117,-0.462448766,0.008128948,NA,NA,NA,NA,1,0,0,7,13,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.017700494,0.098242709,0.180171069,312.3905,196.6095,0.008128948,0.018507293,0.001597119,100,0.987360877,0,0,0,0,0,0,0.0862967371835524
3542960,3544300,"3542960 - 3544300","-","WP_003228217.1","B4U62_RS18615","WP_003228217.1"," FAD-binding oxidoreductase","cotNP",1340,2.791397849,2.090322581,0.701075269,-0.466342775,0.340333689,0.60691241,0.002083133,NA,NA,NA,NA,1,0,0,2,8,0,0,0,0,0,0,0,"Unknown",0,0,0,0,0,0,0,0,0.002016004,0.02358042,0.08549484,838.5,501.5,0.002083133,0.004168141,0.000836106,90.32258065,0.995455996,0,0,0,0,0,0,0.200594461655688
3544656,3545615,"3544656 - 3545615","+","WP_003243674.1","B4U62_RS18620","WP_003243674.1"," sporulation hydrolase CotR","cotR",959,9.802150538,8.890322581,0.911827957,1.604210964,1.78750418,1.466851231,0.010221221,NA,NA,NA,NA,1,0,0,3,18,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.004141261,0.060853336,0.068053153,603,356,0.010221221,0.024972816,0.001512152,90.32258065,0.986092568,0,0,0,0,0,0,0.0605519217376206
3546248,3546838,"3546248 - 3546838","+","WP_003228214.1","B4U62_RS18630","WP_003228214.1"," ATP-dependent Clp endopeptidase proteolytic subunit ClpP","clpP",590,4.322580645,4,0.322580645,-1.369316385,-2.265382508,-2.318352379,0.007326408,NA,NA,NA,-0.178571429,1,0,2,5,23,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.010084629,0.181052451,0.055700042,389,201,0.007326408,0.019900498,0.000829256,100,0.997230368,0,0,0,0,0,0,0.0416701129790822
3546890,3547567,"3546890 - 3547567","-","WP_003228210.1","B4U62_RS18635","WP_003228210.1"," beta-phosphoglucomutase","pgmB",677,11.20430108,6.051612903,5.152688172,-1.861110062,-2.686396332,-2.622417648,0.016549928,NA,NA,NA,NA,1,0,0,40,48,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.090549361,0.324583079,0.278971292,404.3917,272.6083,0.016549928,0.022198931,0.012741825,100,0.99275259,0,0,0,0,0,0,0.573983720207068
3547567,3549249,"3547567 - 3549249","-","WP_003243333.1","B4U62_RS18640","WP_003243333.1"," oligo-1,6-glucosidase","malL",1682,18.47741935,11.96129032,6.516129032,-1.997060931,-4.000419728,-4.282504415,0.010985386,NA,NA,NA,NA,1,0,0,51,103,0,0,1,0,0,0,0,"Cytoplasmic",0,0,0,0,0,1,0,0,0.040110011,0.331182793,0.121111398,1034.591,647.409,0.010985386,0.018475632,0.006298266,100,0.991830252,0,0,0,0,0,0,0.34089583511947
3549245,3551515,"3549245 - 3551515","-","WP_003243769.1","B4U62_RS18645","WP_003243769.1"," maltose phosphorylase","mdxK",2270,33.72903226,21.02365591,12.70537634,-0.169831565,-0.405629354,-0.509809261,0.014858605,NA,NA,NA,NA,1,0,0,54,87,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,1,0,0,0.03265551,0.1641909,0.198887455,1420.159,849.841,0.014858605,0.02473834,0.008946446,100,0.988722445,0,0,0,0,0,0,0.361642939663696
3551496,3552377,"3551496 - 3552377","-","WP_003243870.1","B4U62_RS18650","WP_003243870.1"," DUF1189 family protein","mdxJ",881,19.53978495,10.81290323,8.72688172,0.316833858,-0.010499768,-0.240960958,0.022179098,NA,NA,NA,NA,1,0,0,33,39,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.054485931,0.183089788,0.297591316,535.3204,345.6796,0.022179098,0.031280131,0.016302165,100,0.989648261,0,0,0,0,0,0,0.52116677516472
3552386,3553219,"3552386 - 3553219","-","WP_003242930.1","B4U62_RS18655","WP_003242930.1"," maltodextrin ABC transporter permease MdxG","mdxG",833,14.08172043,10.97634409,3.105376344,-0.781162244,-1.406814489,-1.503346411,0.016904826,NA,NA,NA,NA,1,0,0,16,55,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.027469935,0.264299689,0.1039348,493.6515,339.3485,0.016904826,0.032345344,0.006290625,100,0.996030371,0,0,0,0,0,0,0.194483168891325
3553223,3554527,"3553223 - 3554527","-","WP_003243114.1","B4U62_RS18660","WP_003243114.1"," maltodextrin ABC transporter permease MdxF","mdxF",1304,16.43010753,13.77634409,2.653763441,-1.254507416,-2.448392302,-2.62675924,0.012599776,NA,NA,NA,NA,1,0,0,24,74,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.025551659,0.25677055,0.099511641,809.4424,494.5576,0.012599776,0.027855894,0.003278508,100,0.987471639,0,0,0,0,0,0,0.117695307140385
